data from new session is written from here:
Sun May  2 20:43:29 2021,-85,240,273
Sun May  2 20:43:29 2021,-85,240,273
Sun May  2 20:43:29 2021,95,141,162
Sun May  2 20:43:29 2021,63,250,68
Sun May  2 20:43:29 2021,-11,202,86
Sun May  2 20:43:29 2021,-11,202,86
Sun May  2 20:43:29 2021,-58,234,265
Sun May  2 20:43:29 2021,107,165,211
Sun May  2 20:43:29 2021,107,165,211
Sun May  2 20:43:29 2021,108,224,80
Sun May  2 20:43:29 2021,-37,297,78
Sun May  2 20:43:29 2021,-116,250,235
Sun May  2 20:43:29 2021,-116,250,235
Sun May  2 20:43:29 2021,-26,166,234
Sun May  2 20:43:29 2021,97,225,108
Sun May  2 20:43:30 2021,-37,312,52
Sun May  2 20:43:30 2021,-37,312,52
Sun May  2 20:43:30 2021,-93,308,189
Sun May  2 20:43:30 2021,16,169,298
Sun May  2 20:43:30 2021,99,188,131
Sun May  2 20:43:30 2021,99,188,131
Sun May  2 20:43:30 2021,54,373,29
Sun May  2 20:43:30 2021,-144,298,115
Sun May  2 20:43:30 2021,12,241,296
Sun May  2 20:43:30 2021,12,241,296
Sun May  2 20:43:30 2021,162,143,195
Sun May  2 20:43:30 2021,79,241,60
Sun May  2 20:43:30 2021,-7,234,71
Sun May  2 20:43:30 2021,-7,234,71
Sun May  2 20:43:30 2021,-71,214,240
Sun May  2 20:43:30 2021,91,154,236
Sun May  2 20:43:30 2021,101,251,91
Sun May  2 20:43:30 2021,101,251,91
Sun May  2 20:43:30 2021,-90,313,60
Sun May  2 20:43:30 2021,-90,211,240
Sun May  2 20:43:30 2021,3,76,247
Sun May  2 20:43:30 2021,3,76,247
Sun May  2 20:43:30 2021,73,321,99
Sun May  2 20:43:30 2021,-29,375,67
Sun May  2 20:43:30 2021,-147,267,186
Sun May  2 20:43:30 2021,-147,267,186
Sun May  2 20:43:30 2021,92,219,263
Sun May  2 20:43:30 2021,160,99,109
Sun May  2 20:43:30 2021,35,271,47
Sun May  2 20:43:30 2021,35,271,47
Sun May  2 20:43:30 2021,-71,175,133
Sun May  2 20:43:30 2021,-69,164,277
Sun May  2 20:43:30 2021,154,221,179
Sun May  2 20:43:30 2021,-124,300,109
Sun May  2 20:43:30 2021,-124,300,109
Sun May  2 20:43:30 2021,-18,123,262
Sun May  2 20:43:30 2021,58,101,191
Sun May  2 20:43:30 2021,58,101,191
Sun May  2 20:43:30 2021,77,330,84
Sun May  2 20:43:30 2021,-52,276,87
Sun May  2 20:43:30 2021,-168,255,296
Sun May  2 20:43:30 2021,117,166,234
Sun May  2 20:43:30 2021,117,166,234
Sun May  2 20:43:30 2021,136,225,67
Sun May  2 20:43:30 2021,-23,298,75
Sun May  2 20:43:30 2021,-48,229,219
Sun May  2 20:43:30 2021,-48,229,219
Sun May  2 20:43:30 2021,27,176,249
Sun May  2 20:43:30 2021,107,255,108
Sun May  2 20:43:30 2021,107,255,108
Sun May  2 20:43:30 2021,49,222,35
Sun May  2 20:43:30 2021,-176,202,153
Sun May  2 20:43:30 2021,34,121,252
Sun May  2 20:43:30 2021,34,121,252
Sun May  2 20:43:30 2021,115,214,142
Sun May  2 20:43:30 2021,30,323,40
Sun May  2 20:43:30 2021,-111,258,142
Sun May  2 20:43:30 2021,-79,234,284
Sun May  2 20:43:30 2021,126,187,180
Sun May  2 20:43:30 2021,145,283,56
Sun May  2 20:43:30 2021,145,283,56
Sun May  2 20:43:30 2021,-145,227,85
Sun May  2 20:43:30 2021,5,128,292
Sun May  2 20:43:30 2021,48,167,226
Sun May  2 20:43:30 2021,48,167,226
Sun May  2 20:43:30 2021,118,267,64
Sun May  2 20:43:30 2021,-37,316,60
Sun May  2 20:43:30 2021,-142,185,246
Sun May  2 20:43:30 2021,-142,185,246
Sun May  2 20:43:30 2021,122,147,247
Sun May  2 20:43:30 2021,56,172,84
Sun May  2 20:43:30 2021,-26,329,50
Sun May  2 20:43:30 2021,-26,329,50
Sun May  2 20:43:30 2021,-138,266,143
Sun May  2 20:43:30 2021,-25,96,234
Sun May  2 20:43:30 2021,185,227,129
Sun May  2 20:43:30 2021,185,227,129
Sun May  2 20:43:30 2021,1,311,43
Sun May  2 20:43:30 2021,-144,358,136
Sun May  2 20:43:30 2021,-112,203,284
Sun May  2 20:43:30 2021,-112,203,284
Sun May  2 20:43:30 2021,53,180,184
Sun May  2 20:43:30 2021,97,259,41
Sun May  2 20:43:30 2021,-141,215,91
Sun May  2 20:43:30 2021,-47,190,313
Sun May  2 20:43:30 2021,-47,190,313
Sun May  2 20:43:30 2021,36,201,237
Sun May  2 20:43:30 2021,117,272,56
Sun May  2 20:43:30 2021,-46,225,52
Sun May  2 20:43:30 2021,-46,225,52
Sun May  2 20:43:30 2021,-150,128,247
Sun May  2 20:43:30 2021,94,86,259
Sun May  2 20:43:30 2021,54,260,87
Sun May  2 20:43:30 2021,54,260,87
Sun May  2 20:43:30 2021,-77,327,11
Sun May  2 20:43:30 2021,-139,198,176
Sun May  2 20:43:30 2021,-22,171,246
Sun May  2 20:43:30 2021,-22,171,246
Sun May  2 20:43:30 2021,228,152,118
Sun May  2 20:43:30 2021,-52,172,33
Sun May  2 20:43:30 2021,-164,293,140
Sun May  2 20:43:30 2021,-43,174,274
Sun May  2 20:43:30 2021,-43,174,274
Sun May  2 20:43:30 2021,95,195,184
Sun May  2 20:43:30 2021,30,215,61
Sun May  2 20:43:30 2021,-159,294,90
Sun May  2 20:43:30 2021,-159,294,90
Sun May  2 20:43:30 2021,-174,149,273
Sun May  2 20:43:30 2021,55,142,236
Sun May  2 20:43:30 2021,94,250,88
Sun May  2 20:43:30 2021,-43,309,62
Sun May  2 20:43:30 2021,-43,309,62
Sun May  2 20:43:30 2021,-77,276,234
Sun May  2 20:43:30 2021,-23,82,222
Sun May  2 20:43:30 2021,136,210,85
Sun May  2 20:43:30 2021,136,210,85
Sun May  2 20:43:30 2021,17,247,45
Sun May  2 20:43:30 2021,-125,270,159
Sun May  2 20:43:30 2021,-34,176,257
Sun May  2 20:43:30 2021,68,232,134
Sun May  2 20:43:30 2021,75,203,53
Sun May  2 20:43:30 2021,75,203,53
Sun May  2 20:43:30 2021,-120,268,108
Sun May  2 20:43:30 2021,-68,130,290
Sun May  2 20:43:30 2021,23,84,179
Sun May  2 20:43:30 2021,23,84,179
Sun May  2 20:43:30 2021,68,365,65
Sun May  2 20:43:30 2021,-29,307,62
Sun May  2 20:43:30 2021,-118,186,252
Sun May  2 20:43:30 2021,-118,186,252
Sun May  2 20:43:31 2021,76,60,243
Sun May  2 20:43:31 2021,40,243,61
Sun May  2 20:43:31 2021,-58,366,43
Sun May  2 20:43:31 2021,-58,366,43
Sun May  2 20:43:31 2021,-124,256,194
Sun May  2 20:43:31 2021,73,88,256
Sun May  2 20:43:31 2021,73,88,256
Sun May  2 20:43:31 2021,159,192,99
Sun May  2 20:43:31 2021,22,355,46
Sun May  2 20:43:31 2021,-78,342,140
Sun May  2 20:43:31 2021,-43,183,276
Sun May  2 20:43:31 2021,104,164,148
Sun May  2 20:43:31 2021,104,164,148
Sun May  2 20:43:31 2021,62,159,45
Sun May  2 20:43:31 2021,-201,225,92
Sun May  2 20:43:31 2021,-166,181,306
Sun May  2 20:43:31 2021,68,139,215
Sun May  2 20:43:31 2021,33,348,72
Sun May  2 20:43:31 2021,33,348,72
Sun May  2 20:43:31 2021,-68,213,56
Sun May  2 20:43:31 2021,-137,158,237
Sun May  2 20:43:31 2021,78,123,248
Sun May  2 20:43:31 2021,78,123,248
Sun May  2 20:43:31 2021,63,171,84
Sun May  2 20:43:31 2021,46,413,63
Sun May  2 20:43:31 2021,-158,222,168
Sun May  2 20:43:31 2021,10,134,245
Sun May  2 20:43:31 2021,10,134,245
Sun May  2 20:43:31 2021,164,210,90
Sun May  2 20:43:31 2021,-35,354,46
Sun May  2 20:43:31 2021,-132,325,151
Sun May  2 20:43:31 2021,-132,325,151
Sun May  2 20:43:31 2021,-97,126,252
Sun May  2 20:43:31 2021,117,196,133
Sun May  2 20:43:31 2021,157,291,70
Sun May  2 20:43:31 2021,157,291,70
Sun May  2 20:43:31 2021,-174,241,114
Sun May  2 20:43:31 2021,-143,107,293
Sun May  2 20:43:31 2021,35,150,158
Sun May  2 20:43:31 2021,35,150,158
Sun May  2 20:43:31 2021,35,355,59
Sun May  2 20:43:31 2021,-32,241,71
Sun May  2 20:43:31 2021,-145,79,261
Sun May  2 20:43:31 2021,-145,79,261
Sun May  2 20:43:31 2021,45,85,231
Sun May  2 20:43:31 2021,51,294,103
Sun May  2 20:43:31 2021,-83,445,86
Sun May  2 20:43:31 2021,-83,445,86
Sun May  2 20:43:31 2021,-120,322,208
Sun May  2 20:43:31 2021,63,136,246
Sun May  2 20:43:31 2021,101,197,68
Sun May  2 20:43:31 2021,101,197,68
Sun May  2 20:43:31 2021,57,268,29
Sun May  2 20:43:31 2021,-182,245,167
Sun May  2 20:43:31 2021,-39,197,269
Sun May  2 20:43:31 2021,-39,197,269
Sun May  2 20:43:31 2021,44,193,95
Sun May  2 20:43:31 2021,51,422,53
Sun May  2 20:43:31 2021,-82,337,137
Sun May  2 20:43:31 2021,-82,337,137
Sun May  2 20:43:31 2021,5,105,282
Sun May  2 20:43:31 2021,207,136,144
Sun May  2 20:43:31 2021,115,257,45
Sun May  2 20:43:31 2021,-160,296,114
Sun May  2 20:43:31 2021,-132,258,310
Sun May  2 20:43:31 2021,18,162,169
Sun May  2 20:43:31 2021,18,162,169
Sun May  2 20:43:31 2021,56,243,44
Sun May  2 20:43:31 2021,-138,268,70
Sun May  2 20:43:31 2021,-140,80,259
Sun May  2 20:43:31 2021,-140,80,259
Sun May  2 20:43:31 2021,139,95,200
Sun May  2 20:43:31 2021,16,201,80
Sun May  2 20:43:31 2021,-114,338,63
Sun May  2 20:43:31 2021,-114,338,63
Sun May  2 20:43:31 2021,-71,324,286
Sun May  2 20:43:31 2021,7,195,285
Sun May  2 20:43:31 2021,150,279,96
Sun May  2 20:43:31 2021,-33,295,30
Sun May  2 20:43:31 2021,-33,295,30
Sun May  2 20:43:31 2021,-129,96,163
Sun May  2 20:43:31 2021,23,62,223
Sun May  2 20:43:31 2021,-16,242,109
Sun May  2 20:43:31 2021,-16,242,109
Sun May  2 20:43:31 2021,-5,347,18
Sun May  2 20:43:31 2021,-229,262,126
Sun May  2 20:43:31 2021,-6,169,281
Sun May  2 20:43:31 2021,202,245,115
Sun May  2 20:43:31 2021,202,245,115
Sun May  2 20:43:31 2021,84,241,26
Sun May  2 20:43:31 2021,-82,257,91
Sun May  2 20:43:31 2021,-107,230,297
Sun May  2 20:43:31 2021,-107,230,297
Sun May  2 20:43:31 2021,-6,249,197
Sun May  2 20:43:31 2021,90,329,63
Sun May  2 20:43:31 2021,-130,253,66
Sun May  2 20:43:31 2021,-130,253,66
Sun May  2 20:43:31 2021,-132,89,265
Sun May  2 20:43:31 2021,95,108,209
Sun May  2 20:43:31 2021,1,267,100
Sun May  2 20:43:31 2021,1,267,100
Sun May  2 20:43:31 2021,24,320,60
Sun May  2 20:43:31 2021,-226,230,217
Sun May  2 20:43:31 2021,57,139,230
Sun May  2 20:43:31 2021,57,139,230
Sun May  2 20:43:31 2021,234,234,113
Sun May  2 20:43:31 2021,-20,292,24
Sun May  2 20:43:31 2021,-95,307,154
Sun May  2 20:43:31 2021,-95,307,154
Sun May  2 20:43:31 2021,13,268,275
Sun May  2 20:43:31 2021,121,180,91
Sun May  2 20:43:31 2021,121,180,91
Sun May  2 20:43:31 2021,115,288,29
Sun May  2 20:43:31 2021,-165,182,96
Sun May  2 20:43:31 2021,-21,109,287
Sun May  2 20:43:31 2021,-21,109,287
Sun May  2 20:43:31 2021,84,228,184
Sun May  2 20:43:31 2021,25,275,38
Sun May  2 20:43:31 2021,-163,233,71
Sun May  2 20:43:31 2021,-163,233,71
Sun May  2 20:43:31 2021,-141,104,259
Sun May  2 20:43:31 2021,49,136,215
Sun May  2 20:43:31 2021,32,336,90
Sun May  2 20:43:31 2021,32,336,90
Sun May  2 20:43:31 2021,-86,304,49
Sun May  2 20:43:31 2021,-137,203,220
Sun May  2 20:43:31 2021,-137,203,220
Sun May  2 20:43:31 2021,55,16,230
Sun May  2 20:43:31 2021,148,178,90
Sun May  2 20:43:31 2021,-84,272,15
Sun May  2 20:43:31 2021,-84,272,15
Sun May  2 20:43:32 2021,-126,358,152
Sun May  2 20:43:32 2021,-72,179,280
Sun May  2 20:43:32 2021,175,224,97
Sun May  2 20:43:32 2021,175,224,97
Sun May  2 20:43:32 2021,168,212,19
Sun May  2 20:43:32 2021,-175,166,108
Sun May  2 20:43:32 2021,-175,166,108
Sun May  2 20:43:32 2021,-128,262,286
Sun May  2 20:43:32 2021,107,200,199
Sun May  2 20:43:32 2021,161,255,75
Sun May  2 20:43:32 2021,20,156,70
Sun May  2 20:43:32 2021,20,156,70
Sun May  2 20:43:32 2021,-138,207,244
Sun May  2 20:43:32 2021,80,175,218
Sun May  2 20:43:32 2021,80,175,218
Sun May  2 20:43:32 2021,128,297,102
Sun May  2 20:43:32 2021,52,336,56
Sun May  2 20:43:32 2021,-163,118,206
Sun May  2 20:43:32 2021,58,96,241
Sun May  2 20:43:32 2021,58,96,241
Sun May  2 20:43:32 2021,73,268,108
Sun May  2 20:43:32 2021,-3,365,28
Sun May  2 20:43:32 2021,-58,211,127
Sun May  2 20:43:32 2021,-58,211,127
Sun May  2 20:43:32 2021,-20,56,265
Sun May  2 20:43:32 2021,119,167,141
Sun May  2 20:43:32 2021,-43,281,51
Sun May  2 20:43:32 2021,-43,281,51
Sun May  2 20:43:32 2021,-143,372,97
Sun May  2 20:43:32 2021,-69,126,273
Sun May  2 20:43:32 2021,98,19,178
Sun May  2 20:43:32 2021,98,19,178
Sun May  2 20:43:32 2021,93,243,77
Sun May  2 20:43:32 2021,-226,284,72
Sun May  2 20:43:32 2021,-120,324,253
Sun May  2 20:43:32 2021,-120,324,253
Sun May  2 20:43:32 2021,53,133,192
Sun May  2 20:43:32 2021,125,144,91
Sun May  2 20:43:32 2021,125,144,91
Sun May  2 20:43:32 2021,-77,287,43
Sun May  2 20:43:32 2021,-197,320,180
Sun May  2 20:43:32 2021,-63,229,262
Sun May  2 20:43:32 2021,-63,229,262
Sun May  2 20:43:32 2021,137,90,114
Sun May  2 20:43:32 2021,18,241,27
Sun May  2 20:43:32 2021,-165,245,122
Sun May  2 20:43:32 2021,-165,245,122
Sun May  2 20:43:32 2021,-103,335,317
Sun May  2 20:43:32 2021,145,151,191
Sun May  2 20:43:32 2021,52,195,53
Sun May  2 20:43:32 2021,52,195,53
Sun May  2 20:43:32 2021,-87,230,106
Sun May  2 20:43:32 2021,-69,162,260
Sun May  2 20:43:32 2021,43,280,199
Sun May  2 20:43:32 2021,43,280,199
Sun May  2 20:43:32 2021,68,259,87
Sun May  2 20:43:32 2021,-47,303,54
Sun May  2 20:43:32 2021,-76,182,220
Sun May  2 20:43:32 2021,-76,182,220
Sun May  2 20:43:32 2021,94,133,233
Sun May  2 20:43:32 2021,168,308,122
Sun May  2 20:43:32 2021,16,339,41
Sun May  2 20:43:32 2021,16,339,41
Sun May  2 20:43:32 2021,-136,249,158
Sun May  2 20:43:32 2021,-26,107,245
Sun May  2 20:43:32 2021,219,12,109
Sun May  2 20:43:32 2021,53,316,42
Sun May  2 20:43:32 2021,53,316,42
Sun May  2 20:43:32 2021,-182,431,151
Sun May  2 20:43:32 2021,-76,225,287
Sun May  2 20:43:32 2021,164,194,141
Sun May  2 20:43:32 2021,164,194,141
Sun May  2 20:43:32 2021,89,170,48
Sun May  2 20:43:32 2021,-104,234,83
Sun May  2 20:43:32 2021,-160,161,269
Sun May  2 20:43:32 2021,-160,161,269
Sun May  2 20:43:32 2021,37,217,191
Sun May  2 20:43:32 2021,11,205,118
Sun May  2 20:43:32 2021,-68,275,44
Sun May  2 20:43:32 2021,-68,275,44
Sun May  2 20:43:32 2021,-74,187,234
Sun May  2 20:43:32 2021,34,25,201
Sun May  2 20:43:32 2021,34,25,201
Sun May  2 20:43:32 2021,126,190,109
Sun May  2 20:43:32 2021,56,315,50
Sun May  2 20:43:32 2021,-97,354,182
Sun May  2 20:43:32 2021,-97,354,182
Sun May  2 20:43:32 2021,-60,168,242
Sun May  2 20:43:32 2021,137,114,140
Sun May  2 20:43:32 2021,63,382,75
Sun May  2 20:43:32 2021,63,382,75
Sun May  2 20:43:32 2021,-166,265,124
Sun May  2 20:43:32 2021,-85,180,276
Sun May  2 20:43:32 2021,-85,180,276
Sun May  2 20:43:32 2021,78,209,165
Sun May  2 20:43:32 2021,73,256,95
Sun May  2 20:43:32 2021,-123,332,104
Sun May  2 20:43:32 2021,-123,332,104
Sun May  2 20:43:32 2021,-13,123,262
Sun May  2 20:43:32 2021,172,37,194
Sun May  2 20:43:32 2021,106,280,78
Sun May  2 20:43:32 2021,106,280,78
Sun May  2 20:43:32 2021,-34,294,77
Sun May  2 20:43:32 2021,-71,282,278
Sun May  2 20:43:32 2021,26,137,203
